job_id,client_id,company_id,company_name,title,job_category,budget_min,budget_max,currency,urgency_level,experience_level,job_description,skills,required_hours_estimate,job_status,assigned_freelancer_id,posted_at,deadline,client_reputation_score,client_payment_verified,created_at,updated_at
job_5108e965,user_032,company_035,DevCraft Hub,"Full Stack Dev for Full Stack Developer to implement automated invoicing, notifications, and reporting dashboards for a SaaS platform. Medium-priority project with phased deadlines.",Content/Marketing,67367,101050,INR,High,Mid,"Frontend Developer needed to create detailed technical documentation for our Fintech Dashboard. The role involves integrating Node.js backend with React frontend, implementing secure authentication, and database systems for a SaaS platform. Medium-priority project, with deadlines staggered over the next 3 months.","[""Node.js"", ""Git"", ""English""]",203,Open,user_047,2025-11-03T06:39:51.883014+00:00,2025-12-18T06:39:51.883014+00:00,4.6,True,2025-11-03T06:39:51.883014+00:00,2025-11-04T06:39:51.883014+00:00
job_99ecd675,user_033,company_011,BrightPath Software,"DevOps Engineer for UI/UX Designer required to conduct user research, create wireframes, and deliver visually appealing prototypes for a Fintech Dashboard. Medium-priority, with phased deadlines and attention to detail. Collaboration with product managers is needed.",DevOps,11138,16707,INR,Low,Junior,"Full Stack Developer needed to integrate third-party analytics, payment gateways, generating automated invoices, and enhancing dashboard features for our Fintech Dashboard. The role involves integrating Node.js backend with React frontend, implementing secure authentication, and database solutions for an experienced Frontend Developer required to create marketing landing pages for a Fintech platform. Strong coordination required.","[""Python"", ""Git"", ""English""]",30,InProgress,,2025-11-16T06:39:51.883014+00:00,2025-11-29T06:39:51.883014+00:00,3.7,True,2025-11-16T06:39:51.883014+00:00,2025-11-19T06:39:51.883014+00:00
job_2843b425,user_003,company_028,InfinitePixels Studio,"Smart Contract Dev for UI/UX Designer to improve user onboarding flow for a Crypto Exchange platform. Project includes wireframes, prototypes, user testing, and high-fidelity designs. Medium-priority.",DevOps,52825,79238,INR,Medium,Mid,"Seeking a UI/UX Designer required to fix critical UI bugs and optimize performance. The candidate must be skilled in React/Next.js and familiar with building secure, high-performance applications. The project is medium-priority but needs careful attention to detail, proactive communication, and strong documentation skills.","[""Node.js"", ""Git"", ""English""]",333,Open,,2025-10-09T06:39:51.883014+00:00,2025-11-13T06:39:51.883014+00:00,4.7,False,2025-10-09T06:39:51.883014+00:00,2025-10-14T06:39:51.883014+00:00
job_dc438ae2,user_046,company_021,CodeSmith Agency,Frontend Developer for Frontend Developer required to rebuild the Portfolio Website using React/Next.js and implement SEO optimization. Medium-priority project with flexible deadlines.,DevOps,90755,136132,INR,High,Junior,Freelance Backend Engineer required for a Crypto Exchange. Candidate must have Python/Django experience.,"[""Golang"", ""Git"", ""English""]",77,Open,,2025-10-17T06:39:51.883014+00:00,2025-11-04T06:39:51.883014+00:00,3.9,True,2025-10-17T06:39:51.883014+00:00,2025-10-19T06:39:51.883014+00:00
job_0cc83a35,user_028,company_037,OmniLayer Interactive,"Backend Engineer for Our company is seeking a Backend Engineer for a long-term contract to develop APIs and database solutions for an E-commerce App. Knowledge of Python/Django is mandatory. The candidate should have experience in scalable backend systems, cloud deployment, and automated testing. This is a medium-priority project with flexible timelines, but high code quality is required.",Web Development,22936,34405,INR,Low,Mid,"Seeking a UI/UX Designer required to maintain and scale our SaaS platform features, including reporting dashboards and user satisfaction. Strong Figma skills needed.","[""Flutter"", ""Git"", ""English""]",247,Cancelled,,2025-09-27T06:39:51.883014+00:00,2025-11-18T06:39:51.883014+00:00,3.1,True,2025-09-27T06:39:51.883014+00:00,2025-09-27T06:39:51.883014+00:00
job_cd6f96fc,user_029,company_029,MetaCore Dynamics,UI/UX Designer for Backend Engineer urgently required to implement secure payment integrations and optimize API endpoints for a Crypto Exchange. Candidate must have Python/Django experience.,Mobile,97418,146127,INR,High,Senior,Backend Engineer needed for an E-commerce platform. Medium-priority with attention to usability and accessibility.,"[""Python"", ""Git"", ""English""]",276,Cancelled,,2025-10-28T06:39:51.883014+00:00,2025-11-22T06:39:51.883014+00:00,4.2,True,2025-10-28T06:39:51.883014+00:00,2025-10-29T06:39:51.883014+00:00
job_db96a5c8,user_036,company_028,InfinitePixels Studio,SEO Specialist for Frontend Developer needed for an E-commerce App redesign focusing on accessibility and mobile responsiveness. Must have experience with React/Next.js and integrating with backend APIs. High-priority project due to customer complaints.,AI/ML,71143,106714,INR,High,Mid,Frontend Developer needed for AI Chatbot interface redesign to improve workflow and usability. Strong collaboration skills required.,"[""Python"", ""Git"", ""English""]",144,Open,,2025-11-07T06:39:51.883014+00:00,2025-12-11T06:39:51.883014+00:00,4.1,False,2025-11-07T06:39:51.883014+00:00,2025-11-08T06:39:51.883014+00:00
job_f16703ab,user_034,company_030,NorthStar Automation,"SEO Specialist for We need a Full Stack Developer to enhance the UI/UX of our AI Chatbot project. The role involves integrating Node.js backend with React frontend, implementing secure authentication, and optimizing the application for high traffic. This project is not urgent but requires attention to detail, proactive communication, and strong documentation skills.",Mobile,35692,53538,INR,High,Junior,"Full Stack Developer to implement automated dashboards, reporting, and notifications for a SaaS platform. Medium-priority with flexible deadlines but strong CSS and JavaScript skills are essential.","[""Solidity"", ""Git"", ""English""]",36,Open,user_048,2025-10-10T06:39:51.883014+00:00,2025-12-01T06:39:51.883014+00:00,3.5,False,2025-10-10T06:39:51.883014+00:00,2025-10-13T06:39:51.883014+00:00
job_bfa66472,user_037,company_004,CloudNova Systems,"SEO Specialist for Full Stack Developer required to maintain and scale our SaaS platform backend and frontend. Responsibilities include database optimization, API improvements, and new UI components. Medium-priority project with flexible deadlines but strong communication is expected.",Content/Marketing,40368,60553,INR,Medium,Senior,Backend Engineer required to redesign onboarding and dashboard enhancements for an E-commerce platform. Medium-priority with flexible deadlines.,"[""Flutter"", ""Git"", ""English""]",196,InProgress,user_023,2025-11-16T06:39:51.883014+00:00,2025-12-06T06:39:51.883014+00:00,4.8,True,2025-11-16T06:39:51.883014+00:00,2025-11-21T06:39:51.883014+00:00
job_1fe456df,user_003,company_004,CloudNova Systems,Backend Engineer for Backend Engineer required to optimize database performance and improve API response times for a SaaS product. Medium-priority project with detailed logging and monitoring requirements. Expertise in Python/Django and PostgreSQL is required.,Web Development,31227,46840,INR,Medium,Mid,UI/UX Designer required to fix critical bugs and improving performance in an E-commerce platform. Strong coordination required.,"[""Node.js"", ""Git"", ""English""]",204,Open,,2025-11-26T06:39:51.883014+00:00,2025-12-13T06:39:51.883014+00:00,4.5,True,2025-11-26T06:39:51.883014+00:00,2025-11-26T06:39:51.883014+00:00
job_7ac55263,user_014,company_031,SkyForge Web Systems,"UI/UX Designer for Full Stack Developer to maintain, scale, and optimize SaaS platform features, including reporting dashboards and user management. Medium-priority, requiring Node.js and React expertise.",Blockchain,26190,39285,INR,High,Mid,Urgent requirement: A Solidity/Web3 Developer to work independently and meet tight deadlines. Collaboration with frontend developers required.,"[""Python"", ""Git"", ""English""]",306,InProgress,,2025-10-13T06:39:51.883014+00:00,2025-12-12T06:39:51.883014+00:00,4.9,False,2025-10-13T06:39:51.883014+00:00,2025-10-17T06:39:51.883014+00:00
job_d55db898,user_001,company_006,AlphaUp Startups,"Full Stack Dev for A UI/UX Designer is required to redesign the user onboarding flow for a Fintech Dashboard. The role includes prototyping, user testing, and delivering high-fidelity designs. Medium urgency but attention to accessibility and usability is critical.",AI/ML,106763,160144,INR,High,Junior,"Full Stack Developer needed for the redesign of a Fintech App. Medium-priority project requiring strong backend and frontend. Responsibilities include database optimization, API improvements, and prototypes for a high-traffic E-commerce App redesign focusing on responsive design and SEO optimization. Medium-priority project with phased deadlines and attention to detail. Collaboration with frontend developers required.","[""React"", ""Git"", ""English""]",221,Open,user_003,2025-10-02T06:39:51.883014+00:00,2025-10-12T06:39:51.883014+00:00,3.8,False,2025-10-02T06:39:51.883014+00:00,2025-10-02T06:39:51.883014+00:00
job_5db8f20b,user_027,company_014,Softcloud Networks,"Backend Engineer for Frontend Developer urgently required to fix UI bugs, optimize performance, and implement responsive design for an E-commerce platform. Coordination with backend team essential.",Mobile,115620,173430,INR,High,Mid,"Freelance Backend Engineer urgently required to conduct user research, create wireframes, and deliver visually appealing landing pages, dashboard improvements, and new UI components. Medium-priority project with detailed logging and monitoring requirements. Expertise in Python/Django and AWS is required.","[""Python"", ""Git"", ""English""]",396,Cancelled,user_049,2025-10-22T06:39:51.883014+00:00,2025-11-26T06:39:51.883014+00:00,3.1,False,2025-10-22T06:39:51.883014+00:00,2025-10-24T06:39:51.883014+00:00
job_a261f807,user_029,company_040,SolaraTech Digital,"Content Writer for Urgent requirement: A Solidity/Web3 Developer to fix critical bugs and implement new smart contract features for our Crypto Exchange platform. Candidate should have blockchain experience, audit knowledge, and familiarity with secure transaction practices. Deadline is strict, and the work involves collaborating with multiple distributed teams.",Content/Marketing,102632,153949,INR,High,Senior,Looking for a Fintech Dashboard. Medium-priority project with collaborative communication skills.,"[""Golang"", ""Git"", ""English""]",150,InProgress,,2025-10-04T06:39:51.883014+00:00,2025-10-24T06:39:51.883014+00:00,4.9,True,2025-10-04T06:39:51.883014+00:00,2025-10-06T06:39:51.883014+00:00
job_7eeac92d,user_048,company_038,CloudSphere Labs,"Frontend Developer for Content Writer needed to create detailed technical documentation for a blockchain platform. Must understand blockchain concepts, smart contracts, and decentralized applications. Medium-priority project with clear formatting standards.",AI/ML,26441,39662,INR,Low,Senior,UI/UX Designer urgently required to draft detailed whitepapers and blog posts for a SaaS platform. Medium-priority project.,"[""Solidity"", ""Git"", ""English""]",281,Open,,2025-10-15T06:39:51.883014+00:00,2025-11-29T06:39:51.883014+00:00,4.1,True,2025-10-15T06:39:51.883014+00:00,2025-10-15T06:39:51.883014+00:00
job_ad3e7208,user_024,company_008,PixelForge Interactive,"Smart Contract Dev for Full Stack Developer to integrate analytics, reporting, and third-party services into a Fintech Dashboard. Medium-priority project with phased deadlines and strong backend/frontend expertise.",Mobile,34455,51682,INR,Low,Junior,Backend Engineer urgently required to fix critical UI bugs on an E-commerce platform. Strong Node.js and React skills required.,"[""Node.js"", ""Git"", ""English""]",214,Completed,user_034,2025-10-28T06:39:51.883014+00:00,2025-11-19T06:39:51.883014+00:00,3.9,True,2025-10-28T06:39:51.883014+00:00,2025-10-28T06:39:51.883014+00:00
job_6668ed99,user_005,company_026,VectorShift Technologies,"SEO Specialist for A UI/UX Designer is required to redesign the user onboarding flow for a Fintech Dashboard. The role includes prototyping, user testing, and delivering high-fidelity designs. Medium urgency but attention to accessibility and usability is critical.",Content/Marketing,76156,114235,INR,High,Senior,"Backend Engineer required for database migration, API optimization, and clear explanation of technical concepts.","[""Flutter"", ""Git"", ""English""]",292,Open,,2025-11-14T06:39:51.883014+00:00,2025-12-01T06:39:51.883014+00:00,3.9,False,2025-11-14T06:39:51.883014+00:00,2025-11-16T06:39:51.883014+00:00
